Time, WP_X, WP_Y, WP_Z, WP_Yaw, WP_Pitch, WP_Roll, Velocity, Car_X, Car_Y, Car_Z, Car_Yaw, Car_Pitch, Car_Roll
40.33350166678429, -97.77317810058594, -84.54656982421875, 0.0, 0.06337201595306396, 360.0, 0.0, 3.0, -98.28325653076172, -84.54660034179688, 0.0002951622009277344, 0.04066004231572151, 0.002814037725329399, 0.0001500530051998794
40.666835486888885, -97.62317657470703, -84.54640197753906, 0.0, 0.062058769166469574, 360.0, 0.0, 3.0, -98.08257293701172, -84.54650115966797, 0.0002952003269456327, 0.03866579383611679, 0.0027662264183163643, 0.00014725209621246904
41.00016990303993, -97.47317504882812, -84.5462417602539, 0.0, 0.0636456310749054, 360.0, 0.0, 3.0, -97.88140106201172, -84.54640197753906, 0.0002951622009277344, 0.036666665226221085, 0.0027184151113033295, 0.00014268043742049485
41.33350348472595, -97.32317352294922, -84.54607391357422, 0.0, 0.06305203586816788, 360.0, 0.0, 3.0, -97.67974090576172, -84.54631042480469, 0.0002950858906842768, 0.03466289862990379, 0.0026706038042902946, 0.0001360417081741616
41.666837990283966, -97.17317199707031, -84.54590606689453, 0.0, 0.06240735575556755, 360.0, 0.0, 3.0, -97.47760772705078, -84.54621124267578, 0.0002950096095446497, 0.032655246555805206, 0.0026159624103456736, 0.0001345330529147759
42.00017163157463, -97.0231704711914, -84.54574584960938, 0.0, 0.06360733509063721, 360.0, 0.0, 3.0, -97.27501678466797, -84.5461196899414, 0.0002950096095446497, 0.030642321333289146, 0.0025544906966388226, 0.00013375600974541157
42.333505392074585, -96.8731689453125, -84.54557800292969, 0.0, 0.0, 360.0, 0.0, 3.0, -97.07198333740234, -84.5460205078125, 0.0002950477646663785, 0.02862473763525486, 0.0024930189829319715, 0.0001310040825046599
42.666839361190796, -96.7231674194336, -84.54541015625, 0.0, 0.061593059450387955, 360.0, 0.0, 3.0, -96.8685073852539, -84.54597473144531, 0.0002950477646663785, 0.02660333178937435, 0.0024315472692251205, 0.00013369260705076158
43.00017338991165, -96.57316589355469, -84.54524993896484, 0.0, 0.06331022828817368, 360.0, 0.0, 3.0, -96.66460418701172, -84.54597473144531, 0.0002950477646663785, 0.024577787145972252, 0.002376905642449856, 0.00013457272143568844
43.333507895469666, -96.42316436767578, -84.54508209228516, 0.0, 0.06220383942127228, 360.0, 0.0, 3.0, -96.46028137207031, -84.54586791992188, 0.0002950477646663785, 0.02600090205669403, 0.002342754742130637, -0.000518798828125
43.666841953992844, -96.27316284179688, -84.544921875, 0.0, 0.0644279271364212, 360.0, 0.0, 3.0, -96.25550842285156, -84.54570770263672, 0.0002950477646663785, 0.028231948614120483, 0.0023632452357560396, -0.0004882811044808477
44.000176548957825, -96.12316131591797, -84.54475402832031, 0.0, 0.0626506432890892, 360.0, 0.0, 3.0, -96.05027770996094, -84.54551696777344, 0.0002950477646663785, 0.030481038615107536, 0.002390566049143672, -0.00036621090839616954
44.33351045846939, -95.97315979003906, -84.54459381103516, 0.0, 0.06480442732572556, 360.0, 0.0, 3.0, -95.84461975097656, -84.54531860351562, 0.0002950477646663785, 0.03273507207632065, 0.002397396368905902, -0.00027465817402116954
44.66684430837631, -95.82315826416016, -84.54442596435547, 0.0, 0.06299275904893875, 360.0, 0.0, 3.0, -95.63850402832031, -84.54512786865234, 0.0002950096095446497, 0.03499295935034752, 0.002390566049143672, -0.00021362303232308477
45.0001779794693, -95.67315673828125, -84.54425811767578, 0.0, 0.06174461916089058, 360.0, 0.0, 3.0, -95.43196868896484, -84.54492950439453, 0.0002950096095446497, 0.037257157266139984, 0.0023632452357560396, -0.00018310546875
45.33351191878319, -95.52315521240234, -84.54409790039062, 0.0, 0.07348749041557312, 360.0, 0.0, 3.0, -95.22501373291016, -84.54473114013672, 0.0002950096095446497, 0.039525240659713745, 0.0023222642485052347, -0.00018310545419808477
45.66684573888779, -95.37315368652344, -84.54393005371094, 0.0, 0.06510881334543228, 360.0, 0.0, 3.0, -95.01764678955078, -84.54454040527344, 0.00029497145442292094, 0.04179723560810089, 0.0022744529414922, -0.00015258787607308477
46.00017952919006, -95.22315216064453, -84.54376220703125, 0.0, 0.07348749041557312, 360.0, 0.0, 3.0, -94.80986785888672, -84.54434204101562, 0.00029493329930119216, 0.04407472163438797, 0.002226641634479165, -0.00015258787607308477
46.33351385593414, -95.07315063476562, -84.5435791015625, 0.0, 0.06953367590904236, 360.0, 0.0, 3.0, -94.60169982910156, -84.54405212402344, 0.00029527663718909025, 0.04901079833507538, 0.002206150908023119, -0.0006713866023346782
